year,month,day,atm(hPa),Rav(mm),Rmax_day(mm),Rmax_hr(mm),Rmax_10min(mm),Tav(¢J),Tav_max(¢J),Tav_min(¢J),T_max(¢J),T_min(¢J),Hav(¢H),H_min(¢H),sun (h),sunshine (MJ/¢T),snow(cm),snow_max(cm),snow_depth(cm),cloud,snow_day,fog_day,thunder_day,Label
2012,9,6 to 10,1013.2,2,2,1.5,0.5,28.1,32.5,25.2,33.1,23.7,71,45,35.8,17.4,0,0,0,7.2,0,0,1,0
2012,9,11 to 15,1009,0,0,0,0,28.5,32.9,25.6,33.8,24.4,65,39,48.4,20.3,0,0,0,5.9,0,0,2,0
2012,9,16 to 20,1009.3,53.5,36,24.5,16,27.7,30.9,24.9,31.8,23.6,77,49,23.9,13.9,0,0,0,8.1,0,0,2,0
2012,9,21 to 25,1007.4,101,45.5,21,10.5,22.2,25,19.7,28.1,18,80,50,10.8,7.8,0,0,0,9.3,0,0,2,0
2012,9,26 to 30,1008.7,13,13,10.5,7,23.2,26.6,20.2,29.5,18.4,69,49,23.4,13.3,0,0,0,8.9,0,0,0,0
2012,10,1 to  5,1004.6,43,30,27,13.5,23.5,27.1,20.7,31,18.3,73,44,26.3,12.8,0,0,0,7.8,0,0,1,0
2012,10,6 to 10,1013.2,22,13.5,11.5,7,20.2,23.5,17.5,27.9,15.6,70,47,18.8,11.7,0,0,0,8.5,0,0,0,0
2012,10,11 to 15,1010.4,0,0,0,0,20.3,23.9,17,25.7,16.2,58,30,27.3,13.5,0,0,0,7.5,0,0,0,0
2012,10,16 to 20,1012.5,54.5,21.5,9.5,4,17.8,21.6,14.2,23.4,12.5,66,37,27.8,12.2,0,0,0,5.6,0,0,0,0
2012,10,21 to 25,1012.5,6,6,3,3,18.6,22.8,14.5,25.5,13.6,58,27,27.1,11.7,0,0,0,5.3,0,0,0,0
2012,10,26 to 31,1012.6,29,20.5,8,3,16.6,19.8,13.7,22.7,11.8,63,31,29.3,10.3,0,0,0,6.4,0,0,0,0
2012,11,1 to  5,1012.3,0,0,0,0,14.5,18.8,11.4,21.5,10.6,50,24,32.3,11.7,0,0,0,4.2,0,0,0,0
2012,11,6 to 10,1008.4,41,41,12,3.5,15.7,19.5,12.6,20.6,10.4,62,31,28.2,10.6,0,0,0,5.3,0,1,0,0
2012,11,11 to 15,1005.8,17,14,4,1,13.7,17.5,10.8,19.2,8,63,22,23.6,8.9,0,0,0,5.8,0,0,0,0
2012,11,16 to 20,1009.2,60.5,60.5,19.5,6,12,15.9,8.3,17.9,5.7,57,31,28.7,9,0,0,0,4.5,0,0,0,0
2012,11,21 to 25,1011.9,5.5,5,2.5,0.5,10.5,13.6,7.8,15,6.1,58,27,24.9,8.5,0,0,0,7.4,0,0,0,0
2012,11,26 to 30,1009.9,30,26,13.5,4.5,9.5,12.8,6.7,16,4.4,62,29,15.6,6.3,0,0,0,7.7,0,0,0,0
2012,12,1 to  5,1011.2,5,2.5,1.5,1,7.9,11.1,4.9,13.7,3.3,64,31,14.8,6.1,0,0,0,6.5,0,0,0,0
2012,12,6 to 10,1004,0,0,0,0,8.3,13.9,4.3,18.4,1.2,40,16,42.6,11.6,0,0,0,1.1,0,0,0,0
2012,12,11 to 15,1016.1,2,2,1,0.5,7.1,11.2,3.3,12,1.5,46,17,33.3,9.3,0,0,0,3.4,0,0,0,0
2012,12,16 to 20,1010.6,2,1.5,0.5,0.5,8.6,12.5,5.2,18.2,3,50,19,28.4,8.7,0,0,0,5.5,0,0,0,0
2012,12,21 to 25,1011.1,16.5,16.5,5.5,2,6.1,9.8,2.6,11.4,0.1,51,16,23.3,7,0,0,0,5.4,0,0,0,0
2012,12,26 to 31,1012.5,43.5,40,11.5,2.5,6,9,2.8,11.5,0.5,58,24,24.5,7,0,0,0,6.1,0,0,0,0
2013,1,1 to  5,1013.6,0,0,0,0,5.6,9.1,2,14.4,0.2,39,18,33.7,10.2,0,0,0,3,0,0,0,0
2013,1,6 to 10,1011.4,0,0,0,0,5.8,9.8,2.1,11.4,-1.4,52,25,30.6,9.9,0,0,0,5.2,0,0,0,0
2013,1,11 to 15,1013.2,64,64,8.5,1.5,5,9.7,1.3,13.5,0.7,53,23,31.7,9.5,8,8,8,4.6,1,0,0,0
2013,1,16 to 20,1014.3,0,0,0,0,4.5,8.1,0.7,10.4,-0.3,47,17,38.2,11.5,0,0,5,3,0,0,0,0
2013,1,21 to 25,1009,6,3,1.5,0.5,6.4,10.3,3.1,13.4,2.5,59,19,24.6,9.2,0,0,0,6,0,0,0,0
2013,1,26 to 31,1013.8,0,0,0,0,5.8,10.5,1.9,13.6,0.8,37,19,53.7,13.3,0,0,0,1.9,1,0,0,0
2013,2,1 to  5,1014.6,0,0,0,0,10.6,14.8,6.7,20.9,2.3,52,18,31,11.4,0,0,0,6.5,0,0,0,0
2013,2,6 to 10,1009.3,16,16,2.5,0.5,5,9.5,1.9,12.7,1.3,53,13,29.7,10.9,0,0,0,7.3,1,0,0,0
2013,2,11 to 15,1013.9,11.5,8.5,4,1,5.7,9.3,2.5,12.3,0.9,53,18,22.6,9.9,0,0,0,6.1,1,0,0,0
2013,2,16 to 20,1011.1,0.5,0.5,0.5,0.5,4.5,8.1,1.4,8.9,0.3,40,16,24.7,10.5,0,0,0,5.9,1,0,0,0
2013,2,21 to 25,1014.7,0,0,0,0,4.6,8.9,1,10.1,-0.5,33,13,46,17,0,0,0,2.6,0,0,0,0
2013,2,26 to 28,1014.3,2,2,1,0.5,7,11.3,2.7,15.7,1.3,60,24,19.7,13.7,0,0,0,5,0,0,0,0
2013,3,1 to  5,1009.1,17,16.5,13,4,8.8,12.5,4.8,17.6,3.2,48,14,27.9,13.6,0,0,0,6.3,0,0,0,0
2013,3,6 to 10,1006,0,0,0,0,14.5,21.2,7.9,25.3,4.5,45,19,41,16.2,0,0,0,3.1,0,0,0,0
2013,3,11 to 15,1013.4,12,7.5,4.5,3,10.7,15.5,6.3,21.2,3.8,48,17,44,18.4,0,0,0,5.5,0,0,0,0
2013,3,16 to 20,1006.9,3.5,1.5,1.5,1,16.2,20.2,12.1,25,7.1,57,20,38.9,17.9,0,0,0,5.8,0,0,0,1
2013,3,21 to 25,1004.6,5,5,4,1.5,11.9,15.4,8.4,18.6,6.7,56,20,26.1,13.7,0,0,0,7,0,0,0,3
2013,3,26 to 31,1013.1,7,5,2,1,10.9,14.2,8,20.5,5.5,70,19,12.2,9.1,0,0,0,9.9,0,0,0,4
2013,4,1 to  5,1009.6,113.5,60,15.5,4,14.2,17.7,10.2,22.5,6.9,70,36,26.1,14.3,0,0,0,7.7,0,0,0,0
2013,4,6 to 10,997.4,109,99.5,36,12.5,16.1,20.7,11.3,23.1,8,52,14,33.1,18.3,0,0,0,5.1,0,0,1,0
2013,4,11 to 15,1006.7,0.5,0.5,0.5,0.5,13.4,17.7,8.5,22.6,6,53,27,44.5,21.9,0,0,0,4.1,0,0,0,0
2013,4,16 to 20,1006,7.5,7.5,2.5,0.5,16.2,19.9,12,23.4,6,56,17,20.8,13.9,0,0,0,6.5,0,0,0,0
2013,4,21 to 25,1010.2,52.5,25.5,13.5,3,13.7,17.4,9.8,22.8,5.3,55,19,27.2,16,0,0,0,7.8,0,0,0,0
2013,4,26 to 30,1005.3,0,0,0,0,17.5,21.6,12.9,22.6,11.2,45,17,44.3,22.1,0,0,0,4.2,0,0,0,0
2013,5,1 to  5,1006,9.5,5,3,1,15.6,20.1,11.8,22.9,10.6,50,21,37,22.4,0,0,0,5.5,0,0,0,0
2013,5,6 to 10,1007.7,0,0,0,0,19,24.5,13.3,28.5,10.5,43,14,56.7,26.2,0,0,0,2.1,0,0,1,0
2013,5,11 to 15,1006.6,24,20,5,1.5,20.3,24.6,16.8,27.8,15.8,73,41,34.1,19.2,0,0,0,6.8,0,0,0,0
2013,5,16 to 20,1006,18.5,12,4.5,1.5,19.5,23.8,15.6,26.7,12.9,69,30,34.2,20.5,0,0,0,7.6,0,0,0,0
2013,5,21 to 25,1007.5,0.5,0.5,0.5,0.5,21.7,26.1,17.8,28.2,14.2,62,21,41.5,23.9,0,0,0,4.8,0,0,0,0
2013,5,26 to 31,1013.3,3.5,2.5,1,1,22,25.4,19.8,27.2,18.7,69,29,23.6,16.6,0,0,0,8.6,0,0,0,0
2013,6,1 to  5,1009.1,0,0,0,0,20.9,26.2,16.9,29.1,14.7,63,27,46.8,25.2,0,0,0,5.5,0,0,0,0
2013,6,6 to 10,1007.9,0.5,0.5,0.5,0.5,22.9,27,20.1,29.1,18.7,66,35,20.3,18.6,0,0,0,8.4,0,0,0,0
2013,6,11 to 15,1008.9,64,41,5.5,2,22.7,25.3,20.7,29.9,19.3,85,60,5.8,8.7,0,0,0,10,0,0,0,0
2013,6,16 to 20,998.5,36.5,26.5,6,2,24.7,27.4,22.1,30.2,20.7,80,60,11.5,11,0,0,0,9.9,0,0,0,0
2013,6,21 to 25,1002.6,18,13,3.5,1.5,23.1,26.5,20,27.9,18.7,78,53,15.5,14,0,0,0,9.4,0,0,1,0
2013,6,26 to 30,1005,40,37.5,8,2,23.1,26.6,20.2,28.5,19,74,35,24,18.1,0,0,0,9.2,0,0,0,0
2013,7,1 to  5,1005.8,2.5,2,1.5,1,24.8,27.5,22.8,28.9,22,75,43,10.4,13.5,0,0,0,9.5,0,0,0,0
2013,7,6 to 10,1005.4,12,7.5,7.5,6,29.7,35,26.2,35.4,25.7,71,45,53.3,25.9,0,0,0,5.5,0,0,2,0
2013,7,11 to 15,1005.1,36.5,36.5,27.5,12.5,29.9,34.7,26.1,35.1,22.5,67,35,34.6,20.6,0,0,0,9.4,0,0,1,0
2013,7,16 to 20,1006.5,11.5,10.5,4.5,1.5,25.4,29.8,22,31.8,21.1,70,43,22.9,17.9,0,0,0,8.7,0,0,1,0
2013,7,21 to 25,1003.4,26,24.5,21,15.5,26.3,30.2,23.6,35.2,21,76,44,20.7,14.3,0,0,0,9.6,0,0,1,0
2013,7,26 to 31,999.7,27,19.5,17.5,10,27.5,31.1,24.3,33.1,22.3,77,54,21.5,14.9,0,0,0,9.6,0,0,1,0
2013,8,1 to  5,1003.3,0.5,0.5,0.5,0.5,27.3,31.2,24.6,32.8,23,74,53,24,17.4,0,0,0,8.5,0,0,0,0
2013,8,6 to 10,1001.7,10.5,10.5,4.5,4,30.6,34.5,27.1,37.4,25.4,71,44,38.9,19.7,0,0,0,6.1,0,0,1,0
2013,8,11 to 15,1005.5,10,6.5,6.5,3,30.9,35.6,27.7,38.3,26.2,65,34,42.5,20.9,0,0,0,5.9,0,0,2,0
2013,8,16 to 20,1004.2,0,0,0,0,29.9,33.5,27.6,34.2,27.3,68,51,48.7,21.9,0,0,0,4.9,0,0,0,0
2013,8,21 to 25,1002.3,38,26.5,12.5,11,28.1,31.7,24.6,33.5,23.1,77,43,6.4,9.1,0,0,0,9.7,0,0,2,0
2013,8,26 to 31,1000.6,40,35.5,23.5,7.5,28.4,33,24.6,36.8,20.3,64,34,50.1,20.1,0,0,0,6.1,0,0,0,0
2013,9,1 to  5,1006.6,38,24,17.5,7,28.9,32.5,25.8,35.7,24.7,75,50,30,16.4,0,0,0,7.3,0,0,2,0
2013,9,6 to 10,1011.2,47.5,46,22,7,25.3,28.6,22.4,29.1,21.4,75,47,10.7,11.2,0,0,0,9.4,0,0,1,0
2013,9,11 to 15,1009.9,81.5,78,29,8.5,27.2,30.6,24.1,32.5,22.2,75,51,27.1,14.4,0,0,0,8.3,0,0,1,0
2013,9,16 to 20,1010.2,16.5,16.5,8.5,3,24.5,28.9,20.1,29.3,19.2,58,28,44.1,12.5,0,0,0,2.3,0,0,0,0
2013,9,21 to 25,1010.6,42,38,9,2.5,23.8,27.1,20.5,30.1,17.6,74,39,21.3,12,0,0,0,8,0,0,0,0
2013,9,26 to 30,1013.1,6,6,6,2,21.3,25.2,17.8,26.2,15.7,60,33,31,15.1,0,0,0,5.5,0,0,0,0
2013,10,1 to  5,1010.8,72,35,10.5,3.5,21.3,23.8,18.5,28.8,15.2,82,51,8.8,6.3,0,0,0,9.3,0,0,0,0
2013,10,6 to 10,1015.3,1,0.5,0.5,0.5,24.3,27.6,21.8,29.6,18.8,79,53,17.3,11.3,0,0,0,8.2,0,0,0,0
2013,10,11 to 15,1010.4,70,69.5,14.5,4.5,22.5,26.9,18.6,31.3,16,61,22,34.6,13.6,0,0,0,4.8,0,0,0,0
2013,10,16 to 20,1015.1,240,176.5,49.5,11,17.3,20.4,15,26,14.1,66,34,13.7,9.1,0,0,0,9.7,0,0,0,0
2013,10,21 to 25,1013,16,14,5,2,17.7,20,15.8,21.7,15.1,80,62,1.6,5.5,0,0,0,9.8,0,0,0,0
2013,10,26 to 31,1013.5,41,36,7,2.5,16.4,19.8,13.3,22.1,12,66,33,34.4,10.6,0,0,0,6.2,0,0,0,0
2013,11,1 to  5,1016.3,5.5,5,2.5,1,16.5,19.3,14.2,21,13.2,67,35,21.7,8.9,0,0,0,6,0,0,0,0
2013,11,6 to 10,1015.1,4.5,4.5,1.5,0.5,15.5,19.3,12,21.5,11,66,27,18.2,7.6,0,0,0,6.6,0,0,0,0
2013,11,11 to 15,1011.4,2,1.5,1.5,1.5,10.8,14.1,7.8,16.8,6.2,54,28,19.3,8.6,0,0,0,6.9,0,0,0,0
2013,11,16 to 20,1005.9,0,0,0,0,13.3,18.3,8.6,20.1,7.4,50,23,45.4,12.4,0,0,0,1.6,0,0,0,0
2013,11,21 to 25,1012.1,14,14,13.5,5.5,12.8,17.3,8.2,19.4,7.1,53,29,36.9,10.5,0,0,0,3.6,0,0,0,0
2013,11,26 to 30,1006,0,0,1.5,0,12.4,16.3,8.3,19.1,5.9,43,20,35.9,10.4,0,0,0,3.8,0,0,0,0
2013,12,1 to  5,1011.5,0,0,0,0,11.2,15.5,7.1,16.3,5.1,60,30,42.8,10.8,0,0,0,2.3,0,0,0,0
2013,12,6 to 10,1007.9,9.5,9.5,6.5,3,10,13.7,6.5,17.6,4.9,51,31,17.9,7,0,0,0,6.2,0,0,1,0
2013,12,11 to 15,1005.7,0,0,0,0,8.9,12.7,5.3,14.9,2.8,41,21,38.3,10.4,0,0,0,1.8,0,0,0,0
2013,12,16 to 20,1010.7,48,26.5,4.5,1.5,7.3,9.9,4.6,12,3.3,62,22,13.1,5.4,0,0,0,8.9,1,0,0,0
2013,12,21 to 25,1013.6,0,0,0,0,7,10.7,4.1,12.5,2.8,48,23,33.7,9.5,0,0,0,2.7,0,0,0,0
2013,12,26 to 31,1005.6,2,1.5,0.5,0.5,6,10.2,2.3,12.7,0.5,50,16,36,8.6,0,0,0,3.8,0,0,0,0
2014,1,1 to  5,1007.7,0,0,0,0,6.9,11,3.3,15.5,2.4,45,29,27.4,8.6,0,0,0,5.1,0,0,0,0
2014,1,6 to 10,1013.8,19.5,15.5,4.5,1,5.8,10.4,2.2,12.8,1.4,46,15,30,9.2,0,0,0,5.3,1,0,0,0
2014,1,11 to 15,1018.6,0,0,0,0,4.4,7.8,1.6,9.5,0.7,42,23,31.4,9.4,0,0,0,4.6,0,0,0,0
2014,1,16 to 20,1014.4,0,0,0,0,5,8.6,1.6,9.5,-0.2,43,22,40.3,11.5,0,0,0,4.1,1,0,0,0
2014,1,21 to 25,1013.6,3.5,2,2,0.5,6.8,11.5,2.4,12.6,1.8,48,24,32.1,10.6,0,0,0,4.9,1,0,0,0
2014,1,26 to 31,1012.5,1.5,1.5,1,0.5,8.7,13.6,3.5,15.9,1.1,47,21,42.9,11.4,0,0,0,3.4,0,0,0,0
2014,2,1 to  5,1007.5,5,5,1.5,0.5,7.3,12.1,3.5,17.8,-0.5,60,24,26,9.4,0,0,0,6.2,1,0,0,0
2014,2,6 to 10,1011.7,31,29.5,3.5,1,3.7,7.1,0.9,9.2,-0.9,50,23,22,10.3,22,22,27,8.7,2,0,0,0
2014,2,11 to 15,1014.6,96,67.5,10,3,3.7,6.7,1.4,8.2,-0.2,62,33,2.5,6.6,27,18,27,9.1,3,0,1,0
2014,2,16 to 20,1014,0,0,0,0,5.6,9.7,2.8,12.9,1.4,39,24,39.9,16,0,0,10,6.7,0,0,0,0
2014,2,21 to 25,1021.1,0,0,0,0,6.1,10,3,12.9,1.7,43,22,34.2,14.2,0,0,0,4.6,0,0,0,0
2014,2,26 to 28,1018.3,25.5,18,9.5,2.5,11.3,15.5,7,18.6,5.7,62,30,15.2,11.8,0,0,0,6.8,0,0,0,0
2014,3,1 to  5,1014.3,48,30,6.5,2,6.9,10.2,4.7,12.7,2.3,71,27,13.1,7,0,0,0,8.4,0,0,0,0
2014,3,6 to 10,1011,0,0,0,0,5.4,9.4,2.2,10.2,1.4,37,15,41.5,17.6,0,0,0,4.4,1,0,0,0
2014,3,11 to 15,1009.4,30.5,30.5,18.5,7.5,9.6,14.3,4.9,18.2,1.3,49,12,30.8,14.3,0,0,0,5.3,0,0,0,0
2014,3,16 to 20,1010.7,17,17,3.5,1,11.5,15.7,7.1,20.3,4.5,57,30,35.5,14.6,0,0,0,4.3,0,0,0,0
2014,3,21 to 25,1011.4,0,0,0,0,12.2,17.2,7.9,22.3,5.1,38,16,51.8,21.2,0,0,0,2.8,0,0,0,1
2014,3,26 to 31,1005.8,18,13.5,4.5,1.5,15.6,19.4,12.2,22.2,8.4,58,18,32.3,13.5,0,0,0,8,0,0,1,3
2014,4,1 to  5,1007.4,105,65,13.5,3.5,13.9,18,10.6,22,8.4,58,21,29,15.6,0,0,0,7.2,0,0,1,4
2014,4,6 to 10,1007.9,7,7,4.5,1.5,13.6,19.1,8.7,22.9,6.3,51,20,46.3,20.8,0,0,0,3,0,0,1,0
2014,4,11 to 15,1012.4,0,0,0,0,14.4,19.1,9.6,20.6,7.7,37,8,49.7,23.4,0,0,0,3.7,0,0,0,0
2014,4,16 to 20,1011.9,1,0.5,0.5,0.5,14.2,19.1,10.2,23.3,6.9,61,24,27.1,15.9,0,0,0,8.3,0,0,0,0
2014,4,21 to 25,1013.8,15,7,4,3,15.8,20.6,12,22.5,10,66,22,37.3,18.7,0,0,0,6.1,0,0,0,0
2014,4,26 to 30,1016.5,27,27,5.5,2,17.9,21.8,14.7,23.9,14.1,64,23,28.9,17,0,0,0,5.9,0,0,0,0
2014,5,1 to  5,1008.9,23,23,12.5,3,19.9,23.9,16.5,25.6,14.8,58,13,39.2,20.2,0,0,0,6.9,0,0,0,0
2014,5,6 to 10,1010.5,5,3.5,3,1.5,17.7,22.5,13.5,26.8,11.2,58,14,42.6,21,0,0,0,5.5,0,0,1,0
2014,5,11 to 15,1004.8,7,5.5,1.5,1,20.3,24.1,17.2,27.2,16.5,63,17,30.9,18.1,0,0,0,7.7,0,0,0,0
2014,5,16 to 20,1004.6,0,0,0,0,21.2,25.7,17.5,26.2,16.1,52,20,49.7,24.7,0,0,0,6.1,0,0,0,0
2014,5,21 to 25,1005.8,71.5,52,19,16,19.4,23.3,15.8,27.3,13.5,72,39,31.1,17.6,0,0,0,7.1,0,0,1,0
2014,5,26 to 31,1004.1,29,21.5,7.5,2,23,27.8,19.3,31.6,17.7,69,26,43,21.1,0,0,0,6.7,0,0,0,0
2014,6,1 to  5,1008.4,18,18,6.5,2,24.3,29.2,20.5,33.1,18.6,65,26,40.2,21.3,0,0,0,6.9,0,0,0,0
2014,6,6 to 10,1004.7,198,123.5,16.5,5,21,23.2,18.9,27.8,17.7,87,59,6.6,8.4,0,0,0,9.7,0,0,1,0
2014,6,11 to 15,997,30.5,16,5.5,2.5,23.6,27.5,20.4,30.3,20.1,72,26,36.4,18.9,0,0,0,5.8,0,0,1,0
2014,6,16 to 20,1001.6,0,0,0,0,24.4,27.8,21.7,29.8,21.4,66,36,36.6,20.5,0,0,0,8.4,0,0,0,0
2014,6,21 to 25,1002.7,16.5,6,4,3,23.3,26.4,21.3,27.8,20.6,78,53,9.9,11.7,0,0,0,9.8,0,0,2,0
2014,6,26 to 30,1003,48,27.5,11,6.5,23.4,27.1,21.1,28.9,20.3,81,54,13.3,13.5,0,0,0,9.7,0,0,1,0
2014,7,1 to  5,1004.5,10,5,1.5,1.5,23.9,27,21.1,30.3,20.1,78,40,17.1,14,0,0,0,8.5,0,0,0,0
2014,7,6 to 10,1003.9,19.5,9,5,1.5,25,28.1,22.1,31.5,20.6,80,46,18.5,14.5,0,0,0,9.1,0,0,0,0
2014,7,11 to 15,999.4,4,4,3,1,28.3,32.1,25.3,34.2,24.1,71,51,29.2,19,0,0,0,8.4,0,0,0,0
2014,7,16 to 20,1008.1,62,53,41,17,25.7,29.6,23.1,32.3,21.8,79,56,17.3,14.2,0,0,0,8.9,0,0,2,0
2014,7,21 to 25,1003.8,7,7,6.5,2,28.5,32.7,25.1,35.6,22.6,73,46,34.1,20.1,0,0,0,7.5,0,0,1,0
2014,7,26 to 31,1007,3,3,3,2.5,28.9,32.9,26,34.6,24.1,66,39,59.4,23.7,0,0,0,3.9,0,0,1,0
2014,8,1 to  5,1004.3,0,0,0,0,30.7,35,27.5,36.1,26.6,65,42,55.1,25.1,0,0,0,5.6,0,0,1,0
2014,8,6 to 10,1002.7,45,45,17,11,28.2,31.8,25.4,35.7,22.2,72,49,25.7,15.7,0,0,0,6.5,0,0,0,0
2014,8,11 to 15,1002.1,20,19.5,8,3.5,27.8,31.5,24.5,33.6,21.7,77,56,29,16.8,0,0,0,8.8,0,0,0,0
2014,8,16 to 20,1008.4,1.5,1.5,1.5,1.5,28.7,33,25.2,34.7,22.3,74,50,36.2,18.1,0,0,0,6,0,0,0,0
2014,8,21 to 25,1006.8,0,0,0,0,28.7,32.1,26.2,34.6,24.8,71,52,30.9,16.8,0,0,0,8.2,0,0,0,0
2014,8,26 to 31,1009.6,38.5,26,10,2.5,22.8,25.2,20.8,26.9,19.6,83,62,4,6.4,0,0,0,9.7,0,0,0,0
2014,9,1 to  5,1009.8,38.5,38.5,13.5,4,24.7,28,21.7,31.6,20,76,50,20.1,12.3,0,0,0,7.8,0,0,0,0
2014,9,6 to 10,1004.5,98.5,81,71.5,20,23.6,27,20.6,31.1,19.4,79,49,9.9,9.8,0,0,0,9.1,0,0,2,0
2014,9,11 to 15,1007.4,4.5,4.5,3,2,23.3,26.5,20.2,28.7,19.4,69,37,25.9,14.7,0,0,0,7.5,0,0,0,0
2014,9,16 to 20,1008.4,0,0,0,0,22.7,25.9,20,29.5,18.4,58,29,15.5,12.3,0,0,0,9.7,0,0,0,0
2014,9,21 to 25,1011.1,14,8.5,4,2,22.6,26.9,19,28.5,16.4,66,36,30.8,14.3,0,0,0,7.9,0,0,0,0
2014,9,26 to 30,1009.4,0,0,0,0,22.6,27.2,19.2,29.1,17.4,61,33,43.6,17.9,0,0,0,4.6,0,0,0,0
2014,10,1 to  5,1009.5,153.5,148.5,17,7,22,25.4,19.8,29.8,15.2,76,54,9.7,7.4,0,0,0,9.5,0,0,1,0
2014,10,6 to 10,1011.9,123.5,123.5,28.5,9.5,21,25.4,17.3,28.4,16.1,67,40,22,11.5,0,0,0,8.7,0,0,1,0
2014,10,11 to 15,1010.2,72,49,15.5,9.5,19.2,22.9,16.7,27.1,13.8,66,37,15.6,9.3,0,0,0,8.4,0,0,0,0
2014,10,16 to 20,1017.1,0,0,0,0,18.1,22.8,14.2,24.1,13.4,60,29,37.9,14.8,0,0,0,4.6,0,0,0,0
2014,10,21 to 25,1014.2,32.5,26,5,1.5,16.9,20,13.8,22.7,12.9,79,50,15.3,7.3,0,0,0,7.8,0,0,0,0
2014,10,26 to 31,1016.3,3,3,3,1.5,17.8,21.9,14.3,23.9,11.9,57,25,34.7,11.6,0,0,0,5.7,0,0,0,0
2014,11,1 to  5,1009.4,10,9.5,3.5,1.5,17.1,20,13.9,22.4,11.9,64,29,17.4,8.5,0,0,0,7.8,0,0,0,0
2014,11,6 to 10,1015.2,3.5,2,1,0.5,16.4,19.5,13.6,22.2,12.6,61,34,16.4,7.9,0,0,0,7.6,0,0,0,0
2014,11,11 to 15,1008.2,3,3,2,1,13.8,17.5,10.8,20.9,8.4,56,20,28.5,9.1,0,0,0,3.5,0,0,0,0
2014,11,16 to 20,1017.3,17.5,17.5,4.5,1,11.7,15.1,9.2,16.8,6.9,52,27,29.4,10.2,0,0,0,5.7,0,0,0,0
2014,11,21 to 25,1017.1,10,10,2.5,1,12.9,16.5,9.7,19.1,7.8,70,42,27.2,8.4,0,0,0,6,0,0,0,0
2014,11,26 to 30,1013.4,54.5,44,4.5,1.5,13,16,10.7,19.4,8.5,79,54,15.7,5.4,0,0,0,6.7,0,0,0,0
2014,12,1 to  5,1002.7,16,11,3.5,1,9.9,13.9,6.3,14.9,3,61,16,21.8,4.4,0,0,0,4.4,0,0,0,0
2014,12,6 to 10,1017.6,0,0,0,0,6.5,11.1,2.7,12.4,1.7,49,26,37.8,10.2,0,0,0,3.7,0,0,0,0
2014,12,11 to 15,1011.4,1.5,1.5,1,0.5,7.2,11.9,2.8,16.2,0.1,55,22,26.7,8.1,0,0,0,5.5,1,0,0,0
2014,12,16 to 20,1010.7,39,21,8,2,4.5,8,1.1,9.5,-1.3,56,18,27,8.1,0,0,0,4.1,1,0,0,0
2014,12,21 to 25,1010.2,0,0,0,0,6.8,11.7,2.8,12.6,1.4,51,17,32.3,9.3,0,0,0,3.9,0,0,0,0
2014,12,26 to 31,1012,5.5,5.5,3,1,5.4,9.7,1.3,12.9,-0.6,59,23,39.6,8.8,0,0,0,3.6,0,0,0,0
2015,1,1 to  5,1009,0,0,0,0,4.2,9.4,-0.3,12.9,-2.2,46,19,31.1,9,0,0,0,3.3,1,0,0,0
2015,1,6 to 10,1004.9,6.5,6.5,5,1.5,7.1,11.9,3.2,16,1.9,39,16,30.4,8.9,0,0,0,2.6,0,0,0,0
2015,1,11 to 15,1016.7,35.5,35.5,11,2.5,6,10.3,1.9,11.8,0.2,50,24,33.2,9.4,0,0,0,3.3,0,0,0,0
2015,1,16 to 20,1011.4,0,0,0,0,6.3,11.7,1.5,13.2,-0.7,46,18,41.3,11.7,0,0,0,2.6,0,0,0,0
2015,1,21 to 25,1016,19,7.5,2.5,1,5.2,8.5,2.4,12.8,0.9,66,33,14.3,6.3,0,0,0,7,1,0,0,0
2015,1,26 to 31,1014.5,31.5,16.5,6,1.5,5.8,10.4,2.2,16.4,-0.9,62,19,31.7,9.8,3,3,3,7.1,2,0,0,0
2015,2,1 to  5,1016.5,9,9,2,0.5,4.2,8.6,0.9,10.3,0.4,49,22,36.2,11.7,0,0,0,4.4,1,0,0,0
2015,2,6 to 10,1011.1,7.5,6,3,1,4,8.3,0,12,-2.4,61,23,24.1,9.5,0,0,0,4,0,0,0,0
2015,2,11 to 15,1006,0,0,0,0,5.6,11.7,0.3,13,-1.4,45,12,45.2,14.8,0,0,0,2.3,0,0,0,0
2015,2,16 to 20,1010.7,13.5,10.5,2.5,0.5,5.3,9.6,1.7,13.2,0.9,68,15,26.9,10.5,0,0,0,6.7,2,0,0,0
2015,2,21 to 25,1015.8,17.5,16,5.5,1.5,8.4,12.7,5.5,19.2,2,71,35,16.9,9.9,0,0,0,8.9,0,0,0,0
2015,2,26 to 28,1013.9,14.5,14.5,3,0.5,7.4,12,3.9,15.3,3,59,14,17.6,11.5,0,0,0,6.4,0,0,0,0
2015,3,1 to  5,1009.8,48,29,9,2,8.1,12.7,4.5,17.5,3.2,56,20,26.8,11.9,0,0,0,7.3,0,0,0,0
2015,3,6 to 10,1013.4,30.5,23,8.5,2.5,7.6,10.9,5,13.7,1.7,72,28,5.3,6.1,0,0,0,9.6,1,0,0,0
2015,3,11 to 15,1013.1,0,0,0,0,8.2,13.6,2.9,14.8,-0.4,43,18,41.9,16.5,0,0,0,4.1,0,0,0,0
